,Country,Region,Population,Average Government Expenditure as % of GDP,Annualized percentage change in GDP per capita USD,start_year,end_year
360,Norway,Europe,1978733.0,7.1088933333333335,0.2782514820323101,1882,1887
361,Portugal,Europe,4895120.0,9.622845,2.3522106341133053,1882,1887
362,Russia,Europe,57649761.0,16.379828333333332,2.672322266221161,1882,1887
363,Spain,Europe,17483504.0,11.665951666666666,-0.543128994575448,1882,1887
364,Sweden,Europe,4722109.0,7.492136633166666,0.9130124533180073,1882,1887
365,United Kingdom,Europe,36569128.0,9.188595,0.4127215471283252,1882,1887
366,United States,Americas,58242459.0,2.4179273333333335,0.24504190806646786,1882,1887
367,Argentina,Americas,3158873.0,11.078248333333335,4.280544901657857,1883,1888
368,Austria,Europe,5304353.0,16.678303333333332,1.2936794806318375,1883,1888
369,Belgium,Europe,5968605.0,9.581255,0.5053068089746038,1883,1888
370,Brazil,Americas,13739900.0,32.53802833333334,-1.8838596838371413,1883,1888
371,Canada,Americas,4739885.0,9.775644999999999,1.3832463302407172,1883,1888
372,Chile,Americas,2657625.0,11.265,-0.45871472437307714,1883,1888
373,Denmark,Europe,2251787.0,7.4340581666666665,0.7747790079512207,1883,1888
374,Finland,Europe,2295579.0,8.045756666666668,1.136542247360417,1883,1888
375,France,Europe,39385524.0,16.95484,-0.5980438468230154,1883,1888
376,Germany,Europe,47632769.0,15.283148333333335,1.649457930260101,1883,1888
377,Greece,Europe,4417442.0,27.243816666666664,3.122043796367824,1883,1888
378,India,Asia,271695977.0,8.352238,1.6161318532939006,1883,1888
379,Italy,Europe,30985293.0,20.438791666666667,0.7403777050585703,1883,1888
380,Japan,Asia,39576573.0,1.1670671666666665,1.961148383454736,1883,1888
381,Netherlands,Europe,4427673.0,14.06582,0.4066710415670416,1883,1888
382,New Zealand,Oceania,632591.0,13.761866666666668,-0.354961103760576,1883,1888
383,Norway,Europe,1986779.0,7.134104166666667,0.7793417354006182,1883,1888
384,Portugal,Europe,4937682.0,9.927556666666666,2.1675568270093315,1883,1888
385,Russia,Europe,58173624.0,16.497578333333333,1.231055540018744,1883,1888
386,Spain,Europe,17574480.0,11.896491666666668,-0.8223580906816186,1883,1888
387,Sweden,Europe,4743311.0,7.702691799666667,-0.24702959819090653,1883,1888
388,United Kingdom,Europe,36859757.0,9.088693333333334,1.222628797462444,1883,1888
389,United States,Americas,59552729.0,2.3915333333333333,-0.2700999833747164,1883,1888
390,Argentina,Americas,3260729.0,11.559566666666667,3.6701020593628453,1884,1889
391,Austria,Europe,5352739.0,17.204756666666665,0.5437748648836616,1884,1889
392,Belgium,Europe,6025743.0,9.791985,1.418325615180449,1884,1889
393,Brazil,Americas,14013475.0,33.626335000000005,-2.3309865603943214,1884,1889
394,Canada,Americas,4791824.0,9.286396666666667,0.12926469346166147,1884,1889
395,Chile,Americas,2697881.0,11.368333333333334,0.05493661299467156,1884,1889
396,Denmark,Europe,2274474.0,7.607548666666666,1.0406010962416445,1884,1889
397,Finland,Europe,2327324.0,7.937796666666667,1.7109039792232883,1884,1889
398,France,Europe,39462823.0,16.69045,0.5038452332158272,1884,1889
399,Germany,Europe,48129782.0,15.789481666666667,1.762485524391777,1884,1889
400,Greece,Europe,4463233.0,29.717545,-0.5370407810929789,1884,1889
401,India,Asia,273520781.0,8.0664775,0.27176026063009395,1884,1889
402,Italy,Europe,31191675.0,20.99911,0.4127016451868082,1884,1889
403,Japan,Asia,39928082.0,1.1077111666666666,1.521135494704473,1884,1889
404,Netherlands,Europe,4479670.0,13.896826666666668,0.872723642680695,1884,1889
405,New Zealand,Oceania,647608.0,14.072933333333333,-0.605746593779144,1884,1889
406,Norway,Europe,1997704.0,7.281806499999999,1.9541027091737995,1884,1889
407,Portugal,Europe,4979128.0,10.091601666666667,1.0299605940211398,1884,1889
408,Russia,Europe,58702246.0,16.804903333333332,-3.234398748562217,1884,1889
409,Spain,Europe,17663309.0,11.831980000000001,-0.9561287470750024,1884,1889
410,Sweden,Europe,4766883.0,7.837275881666667,0.5325823542123631,1884,1889
411,United Kingdom,Europe,37163257.0,9.079845,2.2173090901039583,1884,1889
412,United States,Americas,60843105.0,2.348803333333333,0.6492849436665393,1884,1889
413,Argentina,Americas,3366831.0,11.197778333333332,-1.2905405616669197,1885,1890
414,Austria,Europe,5403121.0,16.542598333333334,1.8517005759505434,1885,1890
415,Belgium,Europe,6083656.0,9.909188333333333,1.7846750837998693,1885,1890
416,Brazil,Americas,14307331.0,32.721666666666664,0.6914742066161272,1885,1890
417,Canada,Americas,4843260.0,8.84238,2.943927762545817,1885,1890
418,Chile,Americas,2737912.0,11.815,2.7295588904553414,1885,1890
419,Denmark,Europe,2297977.0,7.775254,2.1917527420230565,1885,1890
420,Finland,Europe,2358016.0,7.691065000000001,2.325578331263767,1885,1890
421,France,Europe,39532330.0,16.286505,1.6789583568632693,1885,1890
422,Germany,Europe,48674276.0,16.451116666666667,1.8378366678847957,1885,1890
423,Greece,Europe,4509512.0,30.391746666666666,-4.022239790785697,1885,1890
424,India,Asia,274991729.0,8.026727,0.5486915879231669,1885,1890
425,Italy,Europe,31392763.0,20.695713333333334,0.2971464216506625,1885,1890
426,Japan,Asia,40291341.0,1.054308,1.4997005307928024,1885,1890
427,Netherlands,Europe,4533266.0,14.433430000000001,-0.2648018287563447,1885,1890
428,New Zealand,Oceania,662272.0,14.096866666666665,0.5792152824569685,1885,1890
429,Norway,Europe,2011552.0,7.330856333333333,2.0827994878066525,1885,1890
430,Portugal,Europe,5019437.0,10.230588333333333,1.4661905865438252,1885,1890
431,Russia,Europe,59235670.0,17.28295,1.5416805684405954,1885,1890
432,Spain,Europe,17749968.0,11.966051666666667,-0.3900571417571719,1885,1890
433,Sweden,Europe,4792852.0,7.943908101666666,0.6593907570431989,1885,1890
434,United Kingdom,Europe,37479831.0,8.982106666666667,2.480880380600148,1885,1890
435,United States,Americas,62112247.0,2.348297833333333,0.8438177372792399,1885,1890
436,Argentina,Americas,3477345.0,11.753555,-2.7379348501774814,1886,1891
437,Austria,Europe,5455531.0,17.295158333333333,1.9732830679138447,1886,1891
438,Belgium,Europe,6142352.0,9.908503333333334,1.5808635356502565,1886,1891
439,Brazil,Americas,14622216.0,30.24042,1.8005219056129285,1886,1891
440,Canada,Americas,4894177.0,7.297956666666667,3.1892689692621934,1886,1891
441,Chile,Americas,2777700.0,12.538333333333334,3.020336335244811,1886,1891
442,Denmark,Europe,2322311.0,7.7782219999999995,1.9219614949517627,1886,1891
443,Finland,Europe,2387621.0,7.256145,1.1342512920395675,1886,1891
444,France,Europe,39594021.0,15.752358333333333,1.9151945731428643,1886,1891
445,Germany,Europe,49267320.0,17.126056666666667,1.517499172917347,1886,1891
446,Greece,Europe,4556282.0,30.178943333333333,-6.124609393862612,1886,1891
447,India,Asia,276105563.0,7.963387333333333,-0.7475475438346146,1886,1891
448,Italy,Europe,31588484.0,20.57646,0.06638566971237658,1886,1891
449,Japan,Asia,40666539.0,1.0513545,-0.7682448254552443,1886,1891
450,Netherlands,Europe,4588493.0,14.357781666666668,-0.4221718293991428,1886,1891
451,New Zealand,Oceania,676562.0,14.145283333333333,0.5887608304272263,1886,1891
452,Norway,Europe,2028366.0,7.353217333333333,1.7999797414876229,1886,1891
453,Portugal,Europe,5058589.0,10.354923333333334,-0.10518606818386012,1886,1891
454,Russia,Europe,59773940.0,17.3235,-1.224226880946111,1886,1891
455,Spain,Europe,17834434.0,11.994795000000002,0.4528957547880852,1886,1891
456,Sweden,Europe,4821244.0,8.027091507666666,1.5657186947316326,1886,1891
457,United Kingdom,Europe,37809681.0,8.837821666666667,2.1442831438027277,1886,1891
458,United States,Americas,63358765.0,2.3541135,1.132111889914711,1886,1891
459,Argentina,Americas,3592446.0,11.568710000000001,0.489208544681885,1887,1892
460,Austria,Europe,5510005.0,17.679843333333334,0.9113308970031264,1887,1892
461,Belgium,Europe,6201841.0,9.875331666666666,1.1631881384956078,1887,1892
462,Brazil,Americas,14958900.0,28.211685,0.09557138995310854,1887,1892
463,Canada,Americas,4944559.0,6.977875,2.3692052167607613,1887,1892
464,Chile,Americas,2817229.0,12.311666666666667,1.5563824350922628,1887,1892
465,Denmark,Europe,2347490.0,7.586184833333333,1.7436342249420367,1887,1892
466,Finland,Europe,2416106.0,6.988496666666666,0.0589275600640482,1887,1892
467,France,Europe,39647872.0,15.48214,2.320812912936576,1887,1892
468,Germany,Europe,49910000.0,17.700278333333333,1.5489767008468158,1887,1892
469,Greece,Europe,4603551.0,29.793881666666667,-5.33332135750303,1887,1892
470,India,Asia,276859000.0,7.668095166666667,-0.06522262011157132,1887,1892
471,Italy,Europe,31778763.0,20.656215,-0.45703752144827803,1887,1892
472,Japan,Asia,41053865.0,0.9782553333333333,0.07241426028870013,1887,1892
473,Netherlands,Europe,4645382.0,14.489348333333334,-0.24777106154648676,1887,1892
474,New Zealand,Oceania,690453.0,13.99785,1.118341003877199,1887,1892
475,Norway,Europe,2048191.0,7.459850833333333,1.3604850058674511,1887,1892
476,Portugal,Europe,5096563.0,10.229836666666666,-0.5496108890389539,1887,1892
477,Russia,Europe,60317100.0,17.218675,-2.309432504599751,1887,1892
478,Spain,Europe,17916684.0,12.048821666666667,2.596243983536417,1887,1892
479,Sweden,Europe,4852087.0,7.890886012333333,1.9326495278309208,1887,1892
480,United Kingdom,Europe,38153013.0,8.664701666666668,0.774910682924479,1887,1892
481,United States,Americas,64581224.0,2.3819630000000003,2.1421339654812632,1887,1892
482,Argentina,Americas,3712318.0,11.614695,-0.08064340671504189,1888,1893
483,Austria,Europe,5566578.0,18.271428333333333,1.038830067470431,1888,1893
484,Belgium,Europe,6262134.0,9.90564,1.2034211390121285,1888,1893
485,Brazil,Americas,15318174.0,25.64033333333333,-1.9143665399667276,1888,1893
486,Canada,Americas,4994388.0,6.783166666666666,0.7902287191244861,1888,1893
487,Chile,Americas,2856482.0,11.56,3.3594843374832317,1888,1893
488,Denmark,Europe,2373530.0,7.382240333333333,2.0274129631105753,1888,1893
489,Finland,Europe,2443438.0,6.624473333333333,0.5999859267139751,1888,1893
490,France,Europe,39693861.0,15.295273333333332,2.3833751237128498,1888,1893
491,Germany,Europe,50603420.0,17.945508333333333,1.711626091181695,1888,1893
492,Greece,Europe,4651322.0,28.718286666666668,-4.099707712839606,1888,1893
493,India,Asia,277248729.0,7.281642000000001,0.27003841399160233,1888,1893
494,Italy,Europe,31963526.0,20.072905000000002,0.08092130804990827,1888,1893
495,Japan,Asia,41453511.0,0.916932,1.3846993097505367,1888,1893
496,Netherlands,Europe,4703966.0,14.725283333333332,-0.8933075358692477,1888,1893
497,New Zealand,Oceania,703920.0,13.729966666666668,1.4189711133335559,1888,1893
498,Norway,Europe,2071072.0,7.603097833333333,0.8575713567574583,1888,1893
499,Portugal,Europe,5133336.0,10.077255,-0.4654677930338025,1888,1893
500,Russia,Europe,60865195.0,17.301325000000002,2.483313754008565,1888,1893
501,Spain,Europe,17996694.0,11.74903,0.7724997988411308,1888,1893
502,Sweden,Europe,4885406.0,7.716864314166667,2.0891946233801084,1888,1893
503,United Kingdom,Europe,38510036.0,8.680101666666667,-0.22004116764970938,1888,1893
504,United States,Americas,65778137.0,2.4520458333333335,1.2504028656387334,1888,1893
505,Argentina,Americas,3836189.0,11.78246,2.477123719147034,1889,1894
506,Austria,Europe,5623731.0,18.82525,2.4664351464179557,1889,1894
507,Belgium,Europe,6323013.0,10.008635,0.4184533650606559,1889,1894
508,Brazil,Americas,15686078.0,23.505260000000003,-2.142166545100699,1889,1894
509,Canada,Americas,5044719.0,6.7259199999999995,1.5000638788707832,1889,1894
510,Chile,Americas,2896278.0,11.270000000000001,1.9089105979357868,1889,1894
511,Denmark,Europe,2399859.0,7.198639666666666,2.052973929373958,1889,1894
512,Finland,Europe,2471079.0,6.606601666666666,1.064562024036575,1889,1894
513,France,Europe,39739899.0,15.16653,2.4987936042546455,1889,1894
514,Germany,Europe,51306462.0,18.302808333333335,1.5562660648224425,1889,1894
515,Greece,Europe,4699590.0,27.574268333333332,-3.7765769181686837,1889,1894
516,India,Asia,277638978.0,6.815064666666667,1.1219351462879779,1889,1894
517,Italy,Europe,32149360.0,19.533303333333333,0.6430308899387116,1889,1894
518,Japan,Asia,41857048.0,0.9568891666666666,2.8817814234097128,1889,1894
519,Netherlands,Europe,4763289.0,14.677408333333332,-0.4751701153720922,1889,1894
520,New Zealand,Oceania,717650.0,13.662349999999998,-0.5687873756159423,1889,1894
521,Norway,Europe,2094209.0,7.830732,1.0691312043814571,1889,1894
522,Portugal,Europe,5170376.0,9.800995,-0.22944268847910898,1889,1894
523,Russia,Europe,61418268.0,17.485826666666668,7.288657571247259,1889,1894
524,Spain,Europe,18077062.0,11.993035,0.9698249588925734,1889,1894
525,Sweden,Europe,4918955.0,7.684998471166666,1.8181831914071633,1889,1894
526,United Kingdom,Europe,38870400.0,8.661353333333333,-0.009296717478068928,1889,1894
527,United States,Americas,66997221.0,2.554262666666667,-0.5672172085795291,1889,1894
528,Argentina,Americas,3964194.0,10.82606,7.183320664180637,1890,1895
529,Austria,Europe,5681470.0,18.78576166666667,1.9694180905283076,1890,1895
530,Belgium,Europe,6384484.0,10.210518333333335,0.31493982036781,1890,1895
531,Brazil,Americas,16062818.0,20.217213333333333,-0.9063912456916956,1890,1895
532,Canada,Americas,5095557.0,6.846806666666667,-0.19206029533773705,1890,1895
533,Chile,Americas,2936624.0,11.094999999999999,2.569999031974679,1890,1895
534,Denmark,Europe,2426480.0,7.0619625,1.885852410957578,1890,1895
535,Finland,Europe,2499032.0,6.869048333333333,1.558987278838453,1890,1895
536,France,Europe,39785987.0,15.26348,1.3387028526228528,1890,1895
537,Germany,Europe,52019260.0,18.521768333333334,1.8941708024039494,1890,1895
538,Greece,Europe,4748357.0,24.362921666666665,-2.367969441745943,1890,1895
539,India,Asia,278029747.0,6.702823333333334,-0.26996506724964453,1890,1895
540,Italy,Europe,32336274.0,19.056551666666667,0.5376364223045549,1890,1895
541,Japan,Asia,42264512.0,1.0608739999999999,1.7459447748278567,1890,1895
542,Netherlands,Europe,4823360.0,14.899303333333334,0.4034727696349716,1890,1895
543,New Zealand,Oceania,731648.0,13.675199999999998,-0.9047334950931574,1890,1895
544,Norway,Europe,2117605.0,8.185893833333333,1.8754347922941506,1890,1895
545,Portugal,Europe,5207682.0,9.565151666666667,-0.15798556718220613,1890,1895
546,Russia,Europe,61976366.0,17.840923333333333,3.672385008378498,1890,1895
547,Spain,Europe,18157788.0,12.027378333333333,0.8178941842341247,1890,1895
548,Sweden,Europe,4952734.0,7.611702312833334,2.357955527081579,1890,1895
549,United Kingdom,Europe,39234136.0,8.700348333333332,0.4960819973348629,1890,1895
550,United States,Americas,68238885.0,2.5814035,1.456287607724005,1890,1895
551,Argentina,Americas,4096469.0,10.893131666666667,11.170170195839347,1891,1896
552,Austria,Europe,5739803.0,19.12570666666667,1.5165521409801874,1891,1896
553,Belgium,Europe,6446552.0,10.353720000000001,0.7497613458941732,1891,1896
554,Brazil,Americas,16448606.0,17.663683333333335,-4.5623055680242945,1891,1896
555,Canada,Americas,5146906.0,7.006918333333334,-1.1687612733671249,1891,1896
556,Chile,Americas,2977527.0,11.316666666666665,2.0116240111067274,1891,1896
557,Denmark,Europe,2453397.0,6.941873999999999,2.1052852360346597,1891,1896
558,Finland,Europe,2527302.0,7.068121666666666,3.0679686102355053,1891,1896
559,France,Europe,39832125.0,15.31976,1.9698634442617324,1891,1896
560,Germany,Europe,52741949.0,18.596116666666667,2.735934628668768,1891,1896
561,Greece,Europe,4797631.0,22.712608333333332,1.7031328458321893,1891,1896
562,India,Asia,278421038.0,6.586361666666666,0.13944906691973902,1891,1896
563,Italy,Europe,32524272.0,19.09471,0.5091790604554669,1891,1896
564,Japan,Asia,42675942.0,1.096691,1.6981039818267707,1891,1896
565,Netherlands,Europe,4884188.0,14.384981666666667,1.212348764650506,1891,1896
566,New Zealand,Oceania,745919.0,13.781533333333334,0.99916199206187,1891,1896
567,Norway,Europe,2141262.0,8.590042833333333,2.2359037373815838,1891,1896
568,Portugal,Europe,5245258.0,9.41153,0.6166833339594557,1891,1896
569,Russia,Europe,62539534.0,17.680195,8.095781372900724,1891,1896
570,Spain,Europe,18238875.0,12.242623333333334,-1.8971173827170063,1891,1896
571,Sweden,Europe,4986745.0,7.757167799833333,1.7937211088284277,1891,1896
572,United Kingdom,Europe,39601276.0,8.738081666666666,1.3501741720466809,1891,1896
573,United States,Americas,69503549.0,2.59706,0.1870977676954988,1891,1896
574,Argentina,Americas,4233159.0,10.433038333333334,1.7477770691734396,1892,1897
575,Austria,Europe,5798734.0,19.080975,1.5675348269925449,1892,1897
576,Belgium,Europe,6509224.0,10.808929999999998,0.7164312314939858,1892,1897
577,Brazil,Americas,16843659.0,17.344868333333334,-1.6580715282115466,1892,1897
578,Canada,Americas,5198771.0,7.681938333333334,1.1113713458107854,1892,1897
579,Chile,Americas,3018997.0,10.9,1.2643218599718065,1892,1897
580,Denmark,Europe,2480612.0,7.0206669999999995,1.9493163636581823,1892,1897
581,Finland,Europe,2555892.0,7.161375,4.881859026568569,1892,1897
582,France,Europe,39878314.0,15.348063333333334,1.3202460923104953,1892,1897
583,Germany,Europe,53474665.0,18.527685,2.428054254152867,1892,1897
584,Greece,Europe,4847416.0,22.45271333333333,-1.394923518130109,1892,1897
585,India,Asia,278812851.0,6.29476,1.9589518359301783,1892,1897
586,Italy,Europe,32713362.0,19.19667,0.6624737155255911,1892,1897
587,Japan,Asia,43091376.0,1.1886483333333333,0.7384543816654654,1892,1897
588,Netherlands,Europe,4945783.0,14.475723333333333,1.1621230572707697,1892,1897
589,New Zealand,Oceania,760468.0,13.6753,0.6055336583316251,1892,1897
590,Norway,Europe,2165183.0,8.970058,3.1175407472420646,1892,1897
591,Portugal,Europe,5283105.0,9.166001666666666,1.6636375891663002,1892,1897
592,Russia,Europe,63107819.0,17.833661666666668,3.2370271934825334,1892,1897
593,Spain,Europe,18320325.0,12.492406666666668,-2.213637004969249,1892,1897
594,Sweden,Europe,5020989.0,7.619108842666667,2.883271758566308,1892,1897
595,United Kingdom,Europe,39971851.0,8.816048333333333,2.1344631255472146,1892,1897
596,United States,Americas,70791637.0,2.587441,0.19287220548247497,1892,1897
597,Argentina,Americas,4374409.0,11.902439999999999,1.9450388576156774,1893,1898
598,Austria,Europe,5858271.0,19.202333333333332,2.6763051302625573,1893,1898
599,Belgium,Europe,6572505.0,11.776391666666667,0.7583388660605594,1893,1898
600,Brazil,Americas,17248200.0,18.957915,1.744668795884885,1893,1898
601,Canada,Americas,5251159.0,7.823053333333334,2.0850589545999165,1893,1898
602,Chile,Americas,3061039.0,11.14,3.0925440674424154,1893,1898
603,Denmark,Europe,2508128.0,7.0513216666666665,1.778057051001647,1893,1898
604,Finland,Europe,2584805.0,7.867728333333333,4.458101238596979,1893,1898
605,France,Europe,39924553.0,15.122935,2.0836039932909722,1893,1898
606,Germany,Europe,54217548.0,18.649318333333333,2.1950435643739885,1893,1898
607,Greece,Europe,4897718.0,27.558909999999997,-0.6504637221153797,1893,1898
608,India,Asia,279205186.0,6.346418333333333,1.4947726238007553,1893,1898
609,Italy,Europe,32903549.0,18.93976333333333,0.5015090024639068,1893,1898
610,Japan,Asia,43510855.0,1.3087775,4.106954516087891,1893,1898
611,Netherlands,Europe,5008156.0,14.20342,1.8442424219004439,1893,1898
612,New Zealand,Oceania,775301.0,13.591866666666666,0.8114988165470072,1893,1898
613,Norway,Europe,2189372.0,9.385165666666667,2.982040213734982,1893,1898
614,Portugal,Europe,5321225.0,9.170951666666667,2.0499817919839014,1893,1898
