,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
340,1993,17631514.0,Australia,28622.477,41.90938027,Oceania,Australia and New Zealand
341,1994,17805506.0,Australia,29844.172,41.91699031,Oceania,Australia and New Zealand
342,1994,17805506.0,Australia,29844.172,41.91699031,Oceania,Australia and New Zealand
343,1995,18003002.0,Australia,30690.062,40.8874751,Oceania,Australia and New Zealand
344,1995,18003002.0,Australia,30690.062,40.8874751,Oceania,Australia and New Zealand
345,1996,18211850.0,Australia,31740.47,39.38242169,Oceania,Australia and New Zealand
346,1996,18211850.0,Australia,31740.47,39.38242169,Oceania,Australia and New Zealand
347,1997,18410254.0,Australia,32857.992,37.52386124,Oceania,Australia and New Zealand
348,1997,18410254.0,Australia,32857.992,37.52386124,Oceania,Australia and New Zealand
349,1998,18601666.0,Australia,34337.14,37.34401246,Oceania,Australia and New Zealand
350,1998,18601666.0,Australia,34337.14,37.34401246,Oceania,Australia and New Zealand
351,1999,18800892.0,Australia,35551.02,36.65006639,Oceania,Australia and New Zealand
352,1999,18800892.0,Australia,35551.02,36.65006639,Oceania,Australia and New Zealand
353,2000,19017968.0,Australia,36603.047,37.64208263,Oceania,Australia and New Zealand
354,2000,19017968.0,Australia,36603.047,37.64208263,Oceania,Australia and New Zealand
355,2001,19248146.0,Australia,37275.992,36.95777722,Oceania,Australia and New Zealand
356,2001,19248146.0,Australia,37275.992,36.95777722,Oceania,Australia and New Zealand
357,2002,19475842.0,Australia,38567.066,36.19652507,Oceania,Australia and New Zealand
358,2002,19475842.0,Australia,38567.066,36.19652507,Oceania,Australia and New Zealand
359,2003,19699004.0,Australia,39523.656,36.27667557,Oceania,Australia and New Zealand
360,2003,19699004.0,Australia,39523.656,36.27667557,Oceania,Australia and New Zealand
361,2004,19925060.0,Australia,40887.727,36.18753726,Oceania,Australia and New Zealand
362,2004,19925060.0,Australia,40887.727,36.18753726,Oceania,Australia and New Zealand
363,2005,20171732.0,Australia,41904.445,35.31631168,Oceania,Australia and New Zealand
364,2005,20171732.0,Australia,41904.445,35.31631168,Oceania,Australia and New Zealand
365,2006,20467032.0,Australia,42650.984,35.03793491,Oceania,Australia and New Zealand
366,2006,20467032.0,Australia,42650.984,35.03793491,Oceania,Australia and New Zealand
367,2007,20830832.0,Australia,44033.582,34.86655986,Oceania,Australia and New Zealand
368,2007,20830832.0,Australia,44033.582,34.86655986,Oceania,Australia and New Zealand
369,2008,21247876.0,Australia,44421.64,37.35211789,Oceania,Australia and New Zealand
370,2008,21247876.0,Australia,44421.64,37.35211789,Oceania,Australia and New Zealand
371,2009,21660898.0,Australia,44686.543,38.57650805,Oceania,Australia and New Zealand
372,2009,21660898.0,Australia,44686.543,38.57650805,Oceania,Australia and New Zealand
373,2010,22019166.0,Australia,45400.223,38.40038,Oceania,Australia and New Zealand
374,2010,22019166.0,Australia,45400.223,38.40038,Oceania,Australia and New Zealand
375,2011,22357032.0,Australia,46132.0,36.743112,Oceania,Australia and New Zealand
376,2011,22357032.0,Australia,46132.0,36.743112,Oceania,Australia and New Zealand
377,2012,22729272.0,Australia,47045.13,38.17246311839837,Oceania,Australia and New Zealand
378,2012,22729272.0,Australia,47045.13,38.17246311839837,Oceania,Australia and New Zealand
379,2013,23111788.0,Australia,47260.953,38.78364068754384,Oceania,Australia and New Zealand
380,2013,23111788.0,Australia,47260.953,38.78364068754384,Oceania,Australia and New Zealand
381,2014,23469578.0,Australia,47753.848,39.462030533219625,Oceania,Australia and New Zealand
382,2014,23469578.0,Australia,47753.848,39.462030533219625,Oceania,Australia and New Zealand
383,2015,23820240.0,Australia,48145.53,40.20920830945255,Oceania,Australia and New Zealand
384,2015,23820240.0,Australia,48145.53,40.20920830945255,Oceania,Australia and New Zealand
385,2016,24195706.0,Australia,48675.137,41.02517401624262,Oceania,Australia and New Zealand
386,2016,24195706.0,Australia,48675.137,41.02517401624262,Oceania,Australia and New Zealand
387,2017,24590336.0,Australia,49001.902,41.91244612436428,Oceania,Australia and New Zealand
388,2017,24590336.0,Australia,49001.902,41.91244612436428,Oceania,Australia and New Zealand
389,2018,24979228.0,Australia,49614.387,42.86617615235237,Oceania,Australia and New Zealand
390,2018,24979228.0,Australia,49614.387,42.86617615235237,Oceania,Australia and New Zealand
391,2019,25357168.0,Australia,49814.67,43.88869411089762,Oceania,Australia and New Zealand
392,2019,25357168.0,Australia,49814.67,43.88869411089762,Oceania,Australia and New Zealand
393,2020,25670052.0,Australia,48268.945,44.98,Oceania,Australia and New Zealand
394,2020,25670052.0,Australia,48268.945,44.98,Oceania,Australia and New Zealand
395,1880,4943751.0,Austria,3314.0,14.2153,Europe,Western Europe
396,1881,4987664.0,Austria,3419.0,17.01323,Europe,Western Europe
397,1882,5031834.0,Austria,3411.0,14.5459,Europe,Western Europe
398,1883,5076261.0,Austria,3521.0,14.72017,Europe,Western Europe
399,1884,5121081.0,Austria,3583.0,20.82946,Europe,Western Europe
400,1885,5166297.0,Austria,3531.0,15.95711,Europe,Western Europe
401,1886,5211912.0,Austria,3615.0,16.24543,Europe,Western Europe
402,1887,5257929.0,Austria,3832.0,16.14521,Europe,Western Europe
403,1888,5304353.0,Austria,3792.0,16.17244,Europe,Western Europe
404,1889,5352739.0,Austria,3725.0,17.87889,Europe,Western Europe
405,1890,5403121.0,Austria,3894.0,16.85651,Europe,Western Europe
406,1891,5455531.0,Austria,3995.0,20.47247,Europe,Western Europe
407,1892,5510005.0,Austria,4041.0,18.55354,Europe,Western Europe
408,1893,5566578.0,Austria,4025.0,19.69472,Europe,Western Europe
409,1894,5623731.0,Austria,4216.0,19.49537,Europe,Western Europe
410,1895,5681470.0,Austria,4285.0,17.64196,Europe,Western Europe
411,1896,5739803.0,Austria,4305.0,18.89618,Europe,Western Europe
412,1897,5798734.0,Austria,4352.0,20.20408,Europe,Western Europe
413,1898,5858271.0,Austria,4551.0,19.28169,Europe,Western Europe
414,1899,5918416.0,Austria,4600.0,18.20823,Europe,Western Europe
415,1900,5979176.0,Austria,4594.0,18.8302,Europe,Western Europe
416,1901,6040557.0,Austria,4565.0,19.56811,Europe,Western Europe
417,1902,6102565.0,Austria,4694.0,19.35849,Europe,Western Europe
418,1903,6165207.0,Austria,4688.0,19.19191,Europe,Western Europe
419,1904,6228492.0,Austria,4712.0,20.17007,Europe,Western Europe
420,1905,6292427.0,Austria,4925.0,17.80012,Europe,Western Europe
421,1906,6357018.0,Austria,5062.0,16.94882,Europe,Western Europe
422,1907,6422272.0,Austria,5321.0,20.54695,Europe,Western Europe
423,1908,6488195.0,Austria,5292.0,19.4815,Europe,Western Europe
424,1909,6538009.0,Austria,5222.0,24.89348,Europe,Western Europe
425,1910,6571587.0,Austria,5244.0,19.99204,Europe,Western Europe
426,1911,6588803.0,Austria,5364.0,19.75892,Europe,Western Europe
427,1912,6589530.0,Austria,5587.0,19.75321,Europe,Western Europe
516,1913,6573637.0,Austria,5523.0,17.546851790419247,Europe,Western Europe
517,1914,6557782.0,Austria,4584.0,17.58144879372353,Europe,Western Europe
518,1915,6541966.0,Austria,4229.0,17.59724818493236,Europe,Western Europe
519,1916,6526188.0,Austria,4189.0,17.594249964045737,Europe,Western Europe
520,1917,6510448.0,Austria,4122.0,17.57236859575083,Europe,Western Europe
521,1918,6494625.0,Austria,4073.0,17.531723650366185,Europe,Western Europe
522,1919,6486496.0,Austria,3601.0,17.472281092886092,Europe,Western Europe
523,1920,6486069.0,Austria,3845.0,17.39404092331054,Europe,Western Europe
524,1921,6493353.0,Austria,4224.0,17.33901426800506,Europe,Western Europe
525,1922,6508355.0,Austria,4586.0,17.34980438601561,Europe,Western Europe
526,1923,6531083.0,Austria,4530.0,17.426171179176517,Europe,Western Europe
428,1924,6553892.0,Austria,5042.0,15.72784,Europe,Western Europe
429,1925,6576779.0,Austria,5367.0,14.628724,Europe,Western Europe
430,1926,6599747.0,Austria,5440.0,16.394984,Europe,Western Europe
431,1927,6622795.0,Austria,5587.0,17.352784,Europe,Western Europe
432,1928,6645923.0,Austria,5829.0,17.813386,Europe,Western Europe
433,1929,6664878.0,Austria,5896.0,17.182811,Europe,Western Europe
434,1930,6679644.0,Austria,5716.0,20.570031,Europe,Western Europe
435,1931,6690204.0,Austria,5241.0,23.71043,Europe,Western Europe
436,1932,6696542.0,Austria,4686.0,21.35707,Europe,Western Europe
437,1933,6698643.0,Austria,4516.0,15.72833,Europe,Western Europe
438,1934,6700745.0,Austria,4546.0,18.2105,Europe,Western Europe
439,1935,6702847.0,Austria,4634.0,18.76914,Europe,Western Europe
440,1936,6704950.0,Austria,4774.0,16.98065,Europe,Western Europe
441,1937,6707053.0,Austria,5031.0,15.7169,Europe,Western Europe
527,1938,6709158.0,Austria,5673.0,26.4528539804655,Europe,Western Europe
528,1939,6715380.0,Austria,6529.0,27.57916622452689,Europe,Western Europe
529,1940,6725734.0,Austria,6311.0,28.77105514373864,Europe,Western Europe
530,1941,6740236.0,Austria,6722.0,29.952425836772896,Europe,Western Europe
531,1942,6758902.0,Austria,6349.0,31.037193082596037,Europe,Western Europe
532,1943,6781747.0,Austria,6480.0,32.02871225845683,Europe,Western Europe
533,1944,6804668.0,Austria,6618.0,32.926983364355294,Europe,Western Europe
534,1945,6827667.0,Austria,2750.0,33.73408385580889,Europe,Western Europe
535,1946,6850744.0,Austria,3118.0,34.445603347618416,Europe,Western Europe
536,1947,6873899.0,Austria,3453.0,35.0638747694656,Europe,Western Europe
442,1948,6897132.0,Austria,4406.0,33.206871,Europe,Western Europe
443,1949,6917983.0,Austria,5249.0,34.125043,Europe,Western Europe
444,1950,6936443.0,Austria,5907.0,36.615203,Europe,Western Europe
445,1951,6930432.0,Austria,6311.0,26.494748,Europe,Western Europe
446,1952,6927017.0,Austria,6323.0,22.259925,Europe,Western Europe
447,1953,6931796.0,Austria,6594.0,26.512758,Europe,Western Europe
448,1954,6939644.0,Austria,7261.0,24.820523,Europe,Western Europe
449,1955,6946266.0,Austria,8054.0,24.461645,Europe,Western Europe
450,1956,6951744.0,Austria,8603.0,24.539497,Europe,Western Europe
451,1957,6965322.0,Austria,9111.0,26.137918,Europe,Western Europe
452,1958,6986795.0,Austria,9416.0,28.766472,Europe,Western Europe
453,1959,7013602.0,Austria,9645.0,27.895915,Europe,Western Europe
454,1960,7046554.0,Austria,10391.0,36.909906,Europe,Western Europe
455,1961,7085440.0,Austria,10882.0,36.340748,Europe,Western Europe
456,1962,7128972.0,Austria,11078.0,38.189256,Europe,Western Europe
457,1963,7174878.0,Austria,11454.0,39.263407,Europe,Western Europe
458,1964,7222897.0,Austria,12062.0,39.286858,Europe,Western Europe
459,1965,7269892.0,Austria,12328.0,38.982042,Europe,Western Europe
460,1966,7320920.0,Austria,12930.0,39.369882,Europe,Western Europe
461,1967,7375632.0,Austria,13225.0,41.36193,Europe,Western Europe
462,1968,7413813.0,Austria,13742.0,41.643101,Europe,Western Europe
463,1969,7439324.0,Austria,14555.0,41.482343,Europe,Western Europe
464,1970,7465310.0,Austria,15537.0,40.354844,Europe,Western Europe
465,1971,7498548.0,Austria,16259.0,40.822741,Europe,Western Europe
466,1972,7542083.0,Austria,17169.0,40.820423,Europe,Western Europe
467,1973,7584024.0,Austria,17908.0,42.243912,Europe,Western Europe
468,1974,7597028.0,Austria,18583.0,42.810787,Europe,Western Europe
469,1975,7576929.0,Austria,18564.0,47.077266,Europe,Western Europe
470,1976,7563509.0,Austria,19448.0,49.55881,Europe,Western Europe
471,1977,7566357.0,Austria,20350.0,49.41722,Europe,Western Europe
472,1978,7560248.0,Austria,20293.0,52.89825,Europe,Western Europe
473,1979,7547482.0,Austria,21436.0,51.96674,Europe,Western Europe
474,1980,7547564.0,Austria,21932.0,52.39757,Europe,Western Europe
475,1981,7566318.0,Austria,21866.0,54.176,Europe,Western Europe
476,1982,7571291.0,Austria,22254.0,55.00268,Europe,Western Europe
477,1983,7559110.0,Austria,22944.0,55.34002,Europe,Western Europe
478,1984,7558564.0,Austria,23016.0,55.80547,Europe,Western Europe
479,1985,7562114.0,Austria,23514.0,56.93989,Europe,Western Europe
480,1986,7567247.0,Austria,24039.0,57.78373,Europe,Western Europe
481,1987,7572379.0,Austria,24409.0,58.3493,Europe,Western Europe
482,1988,7583766.0,Austria,25112.0,56.41097,Europe,Western Europe
483,1989,7619393.0,Austria,26078.0,54.90995,Europe,Western Europe
484,1990,7678732.0,Austria,26930.0,54.92958,Europe,Western Europe
485,1991,7755640.0,Austria,27689.771,56.21576,Europe,Western Europe
486,1992,7840816.0,Austria,28072.44,57.11526,Europe,Western Europe
487,1993,7905280.0,Austria,28101.229,60.31203,Europe,Western Europe
488,1994,7935366.0,Austria,28780.76,59.79424,Europe,Western Europe
489,1995,7947293.0,Austria,29621.682,60.39174,Europe,Western Europe
490,1996,7958043.0,Austria,30413.156,59.87065,Europe,Western Europe
491,1997,7967086.0,Austria,31173.049,57.20946,Europe,Western Europe
492,1998,7975856.0,Austria,32376.33,57.41596,Europe,Western Europe
493,1999,7991382.0,Austria,33608.297,56.91652,Europe,Western Europe
494,2000,8010425.0,Austria,34796.258,55.54919,Europe,Western Europe
495,2001,8039633.0,Austria,35272.223,54.80785,Europe,Western Europe
496,2002,8078994.0,Austria,35823.586,54.00186,Europe,Western Europe
497,2003,8120105.0,Austria,36063.12,54.40004,Europe,Western Europe
498,2004,8171215.0,Austria,36957.113,56.71067,Europe,Western Europe
499,2005,8227034.0,Austria,37642.76,52.96992,Europe,Western Europe
500,2006,8267771.0,Austria,38866.848,52.00873,Europe,Western Europe
501,2007,8294720.0,Austria,40305.273,51.47672,Europe,Western Europe
502,2008,8321134.0,Austria,40964.793,51.99422,Europe,Western Europe
503,2009,8342939.0,Austria,39463.656,55.69787,Europe,Western Europe
504,2010,8362829.0,Austria,40288.348,55.17099,Europe,Western Europe
505,2011,8391201.0,Austria,41446.0,52.71051,Europe,Western Europe
506,2012,8429641.0,Austria,41540.94,53.156369827589046,Europe,Western Europe
507,2013,8479542.0,Austria,41301.94,53.55448197876471,Europe,Western Europe
508,2014,8546066.0,Austria,41250.508,54.00742488996238,Europe,Western Europe
509,2015,8642422.0,Austria,41255.715,54.5162098034065,Europe,Western Europe
510,2015,8644037.0,Austria,41255.715,54.5162098034065,Europe,Western Europe
511,2016,8736491.0,Austria,41545.5,55.08083671909709,Europe,Western Europe
512,2017,8797497.0,Austria,42216.918,55.70308225734909,Europe,Western Europe
513,2018,8840518.0,Austria,43032.215,56.37954616931959,Europe,Western Europe
514,2019,8879939.0,Austria,43488.668,57.11185208353657,Europe,Western Europe
515,2020,8907780.0,Austria,40503.04,57.9,Europe,Western Europe
537,2000,8190341.0,Azerbaijan,4214.8887,21.22520627,Asia,Western Asia
538,2001,8282030.0,Azerbaijan,4498.7944,18.92164865,Asia,Western Asia
539,2002,8372128.0,Azerbaijan,4880.4,27.95240792,Asia,Western Asia
540,2003,8462335.0,Azerbaijan,5408.523,28.74940133,Asia,Western Asia
541,2004,8556168.0,Azerbaijan,5971.4746,26.08619133,Asia,Western Asia
542,2005,8656243.0,Azerbaijan,7553.6265,22.79746304,Asia,Western Asia
543,2006,8763353.0,Azerbaijan,10160.346,26.95595304,Asia,Western Asia
544,2007,8878408.0,Azerbaijan,12699.498,26.04194668,Asia,Western Asia
545,2008,8999697.0,Azerbaijan,14072.627,31.21138626,Asia,Western Asia
546,2009,9119630.0,Azerbaijan,15384.293,33.88609144,Asia,Western Asia
547,2010,9237203.0,Azerbaijan,16153.837,31.76673568,Asia,Western Asia
548,2011,9359018.0,Azerbaijan,16176.0,34.64542411,Asia,Western Asia
549,1990,517429.0,Bahrain,6542.0,38.0233719,Asia,Western Asia
550,1991,535419.0,Bahrain,7059.957,34.0516248,Asia,Western Asia
551,1992,554480.0,Bahrain,7993.8926,35.80585568,Asia,Western Asia
552,1993,573762.0,Bahrain,9102.066,29.87265381,Asia,Western Asia
553,1994,593259.0,Bahrain,9935.004,28.26357034,Asia,Western Asia
554,1995,612941.0,Bahrain,10695.393,31.25412046,Asia,Western Asia
555,1996,632763.0,Bahrain,11640.821,28.09816486,Asia,Western Asia
556,1997,652651.0,Bahrain,12528.39,38.12171816,Asia,Western Asia
557,1998,672484.0,Bahrain,13776.008,28.89620025,Asia,Western Asia
558,1999,692138.0,Bahrain,15263.758,33.55072813,Asia,Western Asia
559,2000,711446.0,Bahrain,17021.723,26.68584799,Asia,Western Asia
560,2001,730263.0,Bahrain,18152.963,33.61927737,Asia,Western Asia
561,2002,748332.0,Bahrain,19487.842,37.14499599,Asia,Western Asia
562,2003,778260.0,Bahrain,21391.611,34.61843006,Asia,Western Asia
563,2004,833454.0,Bahrain,23389.602,31.58266007,Asia,Western Asia
564,2005,901928.0,Bahrain,25230.9,30.79869351,Asia,Western Asia
565,2006,970986.0,Bahrain,26840.125,29.38840772,Asia,Western Asia
566,2007,1040545.0,Bahrain,28884.697,28.41732595,Asia,Western Asia
567,2008,1110352.0,Bahrain,30612.498,28.0907362,Asia,Western Asia
568,2009,1179460.0,Bahrain,31729.566,31.17447476,Asia,Western Asia
569,2010,1213655.0,Bahrain,34057.715,35.27861111,Asia,Western Asia
570,2011,1212086.0,Bahrain,36372.0,32.05186875,Asia,Western Asia
571,1980,83929768.0,Bangladesh,875.0,15.02972137,Asia,Southern Asia
572,1981,86154832.0,Bangladesh,878.0,14.07790451,Asia,Southern Asia
573,1982,88555344.0,Bangladesh,869.0,14.4717196,Asia,Southern Asia
574,1983,91045480.0,Bangladesh,891.0,14.50498116,Asia,Southern Asia
575,1984,93534248.0,Bangladesh,918.0,12.9178603,Asia,Southern Asia
576,1985,95959104.0,Bangladesh,925.0,12.75571949,Asia,Southern Asia
