,Country,Region,Population,Average Government Expenditure as % of GDP,Percentage change in GDP per capita USD,start_year,end_year
85,United States,Americas,39902173.0,3.959148127230129,3.576381573286591,1865,1870
86,Argentina,Americas,1850807.0,8.531223034672518,,1866,1871
87,Belgium,Europe,5134332.0,4.832096295501469,,1866,1871
88,Canada,Americas,3811061.0,5.1154706822191205,,1866,1871
89,Chile,Americas,2027132.0,8.023391034919792,4.9142857142857155,1866,1871
90,France,Europe,38257751.0,13.299427888428415,,1866,1871
91,India,Asia,251636609.0,6.35977273844217,,1866,1871
92,Italy,Europe,27908950.0,9.835560723438615,,1866,1871
93,Spain,Europe,16267583.0,15.785641107354849,-1.4700278416435841,1866,1871
94,Sweden,Europe,4206884.0,5.848354642705535,15.512753774075993,1866,1871
95,United Kingdom,Europe,31702755.0,7.208808095610569,6.347459181801507,1866,1871
96,United States,Americas,40810375.0,3.8990911086702926,6.931241857119219,1866,1871
97,Argentina,Americas,1910088.0,8.502859329459335,,1867,1872
98,Belgium,Europe,5176056.0,4.869650885171668,,1867,1872
99,Canada,Americas,3863995.0,5.278427425063801,,1867,1872
100,Chile,Americas,2060971.0,8.01052069451527,14.645858343337338,1867,1872
101,France,Europe,38317571.0,13.350057002178248,,1867,1872
102,India,Asia,252064885.0,6.452764077993021,,1867,1872
103,Italy,Europe,28068339.0,9.832507855067256,,1867,1872
104,Spain,Europe,16330962.0,15.392459293194811,15.395565449076255,1867,1872
105,Sweden,Europe,4245832.0,5.925444834016883,15.905592611595697,1867,1872
106,United Kingdom,Europe,32004200.0,7.093475891710999,6.360619469026552,1867,1872
107,United States,Americas,41732783.0,3.8175448755898116,5.059528018652171,1867,1872
108,Argentina,Americas,1971098.0,8.47487158793479,,1868,1873
109,Belgium,Europe,5219281.0,4.9127357910849945,,1868,1873
110,Canada,Americas,3920147.0,5.429046280172384,,1868,1873
111,Chile,Americas,2095139.0,7.982921793103816,18.086347724620765,1868,1873
112,France,Europe,38366403.0,13.391923525364174,,1868,1873
113,India,Asia,252399639.0,6.539075838595317,,1868,1873
114,Italy,Europe,28223256.0,9.84088013892823,,1868,1873
115,Spain,Europe,16396117.0,14.91181495911571,42.68618277663072,1868,1873
116,Sweden,Europe,4285838.0,6.006308101207782,28.748590755355117,1868,1873
117,United Kingdom,Europe,32317597.0,6.983389780874892,3.6550745209368296,1868,1873
118,United States,Americas,42669573.0,3.7144329505967533,6.24666751968197,1868,1873
119,Argentina,Americas,2034058.0,8.447312704426501,,1869,1874
120,Belgium,Europe,5262866.0,4.961259154875655,,1869,1874
121,Canada,Americas,3977115.0,5.567060204391946,,1869,1874
122,Chile,Americas,2129870.0,7.940620345345363,5.678745267712282,1869,1874
123,France,Europe,38415294.0,13.42496233648645,,1869,1874
124,India,Asia,252734813.0,6.618554324824162,,1869,1874
125,Italy,Europe,28379027.0,9.86064205074564,,1869,1874
126,Spain,Europe,16461531.0,14.344006960530578,25.88277221820232,1869,1874
127,Sweden,Europe,4326221.0,6.090904145949909,24.60567823343849,1869,1874
128,United Kingdom,Europe,32634063.0,6.878595153565374,4.241348713398407,1869,1874
129,United States,Americas,43627383.0,3.589822003134843,0.44213466280083047,1869,1874
130,Argentina,Americas,2099028.0,8.420174879983493,11.367521367521372,1870,1875
131,Belgium,Europe,5306815.0,5.015230894689348,6.268934980191099,1870,1875
132,Canada,Americas,4034909.0,5.692514693479776,5.255366395262762,1870,1875
133,Chile,Americas,2165173.0,7.883622225425403,9.743040685224846,1870,1875
134,France,Europe,38464245.0,13.449187904237613,18.294314381270894,1870,1875
135,India,Asia,253070405.0,6.69122547442062,-4.674872372873484,1870,1875
136,Italy,Europe,28535657.0,9.89179198063628,-3.515496217998504,1870,1875
137,Spain,Europe,16527207.0,13.689214750572305,25.873678759901363,1870,1875
138,Sweden,Europe,4366984.0,6.179197783308844,6.623134328358216,1870,1875
139,United Kingdom,Europe,32953628.0,6.779144648853144,2.075827757762916,1870,1875
140,United States,Americas,44606685.0,3.443749251932095,6.290154187959329,1870,1875
141,Argentina,Americas,2166073.0,8.365697234231234,8.515735615452469,1871,1876
142,Belgium,Europe,5351131.0,5.120431138019936,7.204678362573103,1871,1876
143,Canada,Americas,4093544.0,5.949667453220499,-6.471219163389341,1871,1876
144,Chile,Americas,2201059.0,7.821325631709807,8.278867102396514,1871,1876
145,France,Europe,38513254.0,13.502040834400207,6.805417905517008,1871,1876
146,India,Asia,253406417.0,6.839950470819343,-5.034274781511694,1871,1876
147,Italy,Europe,28693149.0,9.948384111758577,-5.3046472580323805,1871,1876
148,Spain,Europe,16593144.0,12.964304458840568,20.44657641811767,1871,1876
149,Sweden,Europe,4408132.0,6.269990442259695,9.553853086976115,1871,1876
150,United Kingdom,Europe,33276322.0,6.685088676719142,2.432292565119898,1871,1876
151,United States,Americas,45607961.0,3.279822571468948,2.665973747239514,1871,1876
152,Argentina,Americas,2235260.0,8.312437336637812,13.528109929229593,1872,1877
153,Belgium,Europe,5395817.0,5.242091684634729,2.1328593645856486,1872,1877
154,Canada,Americas,4153029.0,6.169310003717844,1.2877115526122251,1872,1877
155,Chile,Americas,2237535.0,7.772568780064279,-0.10471204188481353,1872,1877
156,France,Europe,38562323.0,13.528461264667946,2.3550724637681153,1872,1877
157,India,Asia,253742849.0,6.968352677117413,-5.406474522022842,1872,1877
158,Italy,Europe,28851509.0,10.039239328643442,3.2780563054377154,1872,1877
159,Spain,Europe,16659345.0,12.20297642810464,15.840075635588313,1872,1877
160,Sweden,Europe,4449667.0,6.360853323044791,5.223550243470565,1872,1877
161,United Kingdom,Europe,33602176.0,6.596606005953987,2.669440110937771,1872,1877
162,United States,Americas,46631704.0,3.105236662239428,2.1375164388514944,1872,1877
163,Argentina,Americas,2306657.0,8.260418351606779,2.044686200273138,1873,1878
164,Belgium,Europe,5440877.0,5.380142067986317,4.315906562847616,1873,1878
165,Canada,Americas,4213379.0,6.35137645132646,-11.137602179836515,1873,1878
166,Chile,Americas,2274613.0,7.756147700410364,-3.5079051383399174,1873,1878
167,France,Europe,38611451.0,13.528461264667946,8.779373368146203,1873,1878
168,India,Asia,254079702.0,7.076392107566483,-5.35504728243299,1873,1878
169,Italy,Europe,29010741.0,10.164284965737272,6.3541263076327015,1873,1878
170,Spain,Europe,16725809.0,11.439607006864032,2.8100712630623415,1873,1878
171,Sweden,Europe,4491594.0,6.449281965156277,0.3064798598949148,1873,1878
172,United Kingdom,Europe,33931221.0,6.513942711843129,0.6333447449503593,1873,1878
173,United States,Americas,47678418.0,2.9273480762135695,1.6080382466157728,1873,1878
174,Argentina,Americas,2380335.0,8.20966514342191,2.086927861665555,1874,1879
175,Belgium,Europe,5487623.0,5.534534273358439,1.8884306490123626,1874,1879
176,Canada,Americas,4271701.0,6.495749428287453,-4.805414551607445,1874,1879
177,Chile,Americas,2311789.0,7.79088984514469,13.561924257932457,1874,1879
178,France,Europe,38667543.0,13.502016711657093,-9.453170447934845,1874,1879
179,India,Asia,254760858.0,7.164000882204706,-4.445558134279026,1874,1879
180,Italy,Europe,29178818.0,10.323495193678532,1.3996316758747795,1874,1879
181,Spain,Europe,16796632.0,10.70854645155143,4.545628112250344,1874,1879
182,Sweden,Europe,4529401.0,6.532770261256669,1.940928270042197,1874,1879
183,United Kingdom,Europe,34250722.0,6.437352696950931,-1.4981273408239737,1874,1879
184,United States,Americas,48749140.0,2.753503861303795,15.12170433950557,1874,1879
185,Argentina,Americas,2456365.0,8.517990615023018,-1.8802762854950084,1875,1880
186,Austria,Europe,4943751.0,14.2153,,1875,1880
187,Belgium,Europe,5536082.0,5.885193838352056,7.149122807017538,1875,1880
188,Brazil,Americas,11834544.0,24.1936,,1875,1880
189,Canada,Americas,4327935.0,6.865936778075754,1.793248945147674,1875,1880
190,Chile,Americas,2349056.0,7.895563929977976,17.951219512195117,1875,1880
191,Denmark,Europe,2082563.0,9.86905,,1875,1880
192,France,Europe,38730622.0,14.033497114827833,-4.467062482329654,1875,1880
193,Germany,Europe,44110884.0,11.271455,,1875,1880
194,Greece,Europe,4067664.0,27.32366,,1875,1880
195,India,Asia,255789440.0,7.365410337248117,-2.646771733688702,1875,1880
196,Italy,Europe,29355842.0,11.214571910675987,2.53025302530252,1875,1880
197,Japan,Asia,36977992.0,1.081405,,1875,1880
198,Netherlands,Europe,4040346.0,12.01584,,1875,1880
199,New Zealand,Oceania,510014.0,12.882,,1875,1880
200,Norway,Europe,1916359.0,0.833333,,1875,1880
201,Portugal,Europe,4613680.0,9.78885,,1875,1880
202,Russia,Europe,54112425.0,16.64017,,1875,1880
203,Spain,Europe,16871852.0,10.501919209994622,10.696500609318193,1875,1880
204,Sweden,Europe,4563030.0,6.733022177074605,3.1933508311461134,1875,1880
205,United Kingdom,Europe,34560483.0,6.742949830246793,0.7899159663865563,1875,1880
206,United States,Americas,49844419.0,2.724749418586869,22.538399065706184,1875,1880
207,Argentina,Americas,2534824.0,8.905242988728276,-2.680965147453085,1876,1881
208,Austria,Europe,4987664.0,15.614265,,1876,1881
209,Belgium,Europe,5586281.0,6.24751723939242,6.785948068950476,1876,1881
210,Brazil,Americas,12057427.0,28.290325000000003,,1876,1881
211,Canada,Americas,4382020.0,7.017140588255933,24.311926605504585,1876,1881
212,Chile,Americas,2386406.0,8.13585719087717,25.15090543259557,1876,1881
213,Denmark,Europe,2102992.0,8.4089,,1876,1881
214,France,Europe,38800708.0,14.608272824328928,8.165790287658513,1876,1881
215,Germany,Europe,44555169.0,11.7889325,,1876,1881
216,Greece,Europe,4109855.0,28.564645,,1876,1881
217,India,Asia,257168597.0,7.548807133514297,0.08042938081340711,1876,1881
218,Italy,Europe,29541914.0,12.53976997232774,8.189331329827198,1876,1881
219,Japan,Asia,37271015.0,1.0882275,,1876,1881
220,Netherlands,Europe,4086642.0,12.322735000000002,,1876,1881
221,New Zealand,Oceania,529338.0,12.95975,,1876,1881
222,Norway,Europe,1928804.0,4.0415665,,1876,1881
223,Portugal,Europe,4649485.0,9.696815,,1876,1881
224,Russia,Europe,54604152.0,17.34037,,1876,1881
225,Spain,Europe,16951508.0,10.939717466257704,8.172914936394493,1876,1881
226,Sweden,Europe,4592421.0,6.880461197710915,0.5347593582887722,1876,1881
227,United Kingdom,Europe,34860309.0,7.189058835780746,3.5028629168070147,1876,1881
228,United States,Americas,50964818.0,2.705329812875732,25.10183001946398,1876,1881
229,Argentina,Americas,2615789.0,9.696662301147201,10.212765957446802,1877,1882
230,Austria,Europe,5031834.0,15.258143333333331,,1877,1882
231,Belgium,Europe,5638248.0,6.656585329395166,8.744833587122036,1877,1882
232,Brazil,Americas,12284523.0,29.81783,,1877,1882
233,Canada,Americas,4433891.0,7.264277828515209,22.121322193970204,1877,1882
234,Chile,Americas,2423833.0,8.711487117926099,41.19496855345912,1877,1882
235,Denmark,Europe,2123627.0,7.923581666666666,,1877,1882
236,Finland,Europe,2105853.0,6.86274,,1877,1882
237,France,Europe,38877824.0,15.117756560833001,7.581120943952802,1877,1882
238,Germany,Europe,44992270.0,12.396135000000001,,1877,1882
239,Greece,Europe,4152465.0,25.987536666666667,,1877,1882
240,India,Asia,258901501.0,7.7192984704489085,3.770438474174731,1877,1882
241,Italy,Europe,29737139.0,13.888651174538774,8.849887976101577,1877,1882
242,Japan,Asia,37580207.0,1.1197806666666665,,1877,1882
243,Netherlands,Europe,4133595.0,12.574376666666666,,1877,1882
244,New Zealand,Oceania,545917.0,12.622266666666667,,1877,1882
245,Norway,Europe,1938985.0,5.020999333333333,,1877,1882
246,Portugal,Europe,4687749.0,9.425913333333334,,1877,1882
247,Russia,Europe,55100347.0,16.483810000000002,,1877,1882
248,Spain,Europe,17035639.0,10.818301091322775,-2.0768072327991827,1877,1882
249,Sweden,Europe,4617513.0,6.914184510426732,-0.9676062263357155,1877,1882
250,United Kingdom,Europe,35149998.0,7.673613141248083,5.8416343069390475,1877,1882
251,United States,Americas,52110912.0,2.6437999933388796,28.618259652799004,1877,1882
252,Argentina,Americas,2699340.0,10.43207618718312,28.78961435662466,1878,1883
253,Austria,Europe,5076261.0,15.12365,,1878,1883
254,Belgium,Europe,5692009.0,7.110051017613216,6.909788867562372,1878,1883
255,Brazil,Americas,12515913.0,29.7767025,,1878,1883
256,Canada,Americas,4483484.0,7.912606717278158,27.673438098888468,1878,1883
257,Chile,Americas,2461328.0,9.479397017194882,37.37839221710188,1878,1883
258,Denmark,Europe,2144469.0,7.62471375,,1878,1883
259,Finland,Europe,2136348.0,7.05882,,1878,1883
260,France,Europe,38961992.0,15.694328501089124,9.420942094209428,1878,1883
261,Germany,Europe,45421989.0,12.76729125,,1878,1883
262,Greece,Europe,4195498.0,25.3616375,,1878,1883
263,India,Asia,260991354.0,8.005547184670114,7.973660122865489,1878,1883
264,Italy,Europe,29941621.0,15.334215716507707,7.176684881602924,1878,1883
265,Japan,Asia,37905801.0,1.17718625,,1878,1883
266,Netherlands,Europe,4181215.0,12.9062,,1878,1883
267,New Zealand,Oceania,559490.0,12.553425,,1878,1883
268,Norway,Europe,1946870.0,5.344716249999999,,1878,1883
269,Portugal,Europe,4728508.0,9.4437775,,1878,1883
270,Russia,Europe,55601049.0,15.9069575,,1878,1883
271,Spain,Europe,17124285.0,11.010735431689739,3.523972520284757,1878,1883
272,Sweden,Europe,4638245.0,6.946642784191006,10.475774770842428,1878,1883
273,United Kingdom,Europe,35429349.0,8.059524535269736,6.548732777683286,1878,1883
274,United States,Americas,53283291.0,2.6365626605776895,26.16221997822914,1878,1883
275,Argentina,Americas,2785560.0,11.163883185708656,30.855855855855864,1879,1884
276,Austria,Europe,5121081.0,16.264812,,1879,1884
277,Belgium,Europe,5746284.0,7.7168456235096174,6.497656582871758,1879,1884
278,Brazil,Americas,12751661.0,31.420136000000003,,1879,1884
279,Canada,Americas,4533631.0,8.419860117877349,26.413082118734454,1879,1884
280,Chile,Americas,2499399.0,10.094905714031128,21.811626858945466,1879,1884
281,Denmark,Europe,2165515.0,7.4156238000000005,,1879,1884
282,Finland,Europe,2167285.0,7.254899999999999,,1879,1884
283,France,Europe,39046339.0,16.318250962809472,15.354963058143278,1879,1884
284,Germany,Europe,45855801.0,13.047993,,1879,1884
285,Greece,Europe,4238976.0,25.695826,,1879,1884
286,India,Asia,263098048.0,8.113595461371924,12.151660936367525,1879,1884
287,Italy,Europe,30147508.0,17.01836305969312,5.266981474754817,1879,1884
288,Japan,Asia,38234217.0,1.1884066,,1879,1884
289,Netherlands,Europe,4229384.0,13.034505999999999,,1879,1884
290,New Zealand,Oceania,573401.0,12.64422,,1879,1884
291,Norway,Europe,1954788.0,5.6864252,,1879,1884
292,Portugal,Europe,4769622.0,9.541198,,1879,1884
293,Russia,Europe,56106300.0,15.930038,,1879,1884
294,Spain,Europe,17213392.0,11.349514828128251,11.825041495210776,1879,1884
295,Sweden,Europe,4659071.0,6.997794812389549,2.5248344370860876,1879,1884
296,United Kingdom,Europe,35710919.0,8.52704749997181,7.500864154856557,1879,1884
297,United States,Americas,54482036.0,2.6298151637175353,14.125046494108062,1879,1884
298,Argentina,Americas,2874534.0,11.660185,52.67892061008994,1880,1885
299,Austria,Europe,5166297.0,16.213528333333333,6.547978273989141,1880,1885
300,Belgium,Europe,5801075.0,8.356976666666666,2.374130167826438,1880,1885
301,Brazil,Americas,12991849.0,31.775356666666667,-0.2835538752362976,1880,1885
302,Canada,Americas,4584338.0,9.408346666666667,14.127806563039712,1880,1885
303,Chile,Americas,2538055.0,10.311666666666667,5.33498759305211,1880,1885
304,Denmark,Europe,2186768.0,7.360580666666666,4.286536248561568,1880,1885
305,Finland,Europe,2198670.0,7.6411750000000005,,1880,1885
306,France,Europe,39130866.0,17.018725,4.113643089671504,1880,1885
307,Germany,Europe,46293746.0,13.339355833333334,11.279143037177054,1880,1885
308,Greece,Europe,4282905.0,26.300331666666665,25.049309664694274,1880,1885
309,India,Asia,265221721.0,8.247727833333334,14.601882581282588,1880,1885
310,Italy,Europe,30354809.0,18.405775000000002,5.1859799713877,1880,1885
311,Japan,Asia,38565477.0,1.1356656666666667,14.42480029442168,1880,1885
312,Netherlands,Europe,4278108.0,13.191471666666667,10.094299185597944,1880,1885
313,New Zealand,Oceania,587658.0,12.760599999999998,-4.269211451531896,1880,1885
314,Norway,Europe,1962737.0,5.938687166666667,-0.15980823012384793,1880,1885
315,Portugal,Europe,4811093.0,9.616628333333333,11.059602649006628,1880,1885
316,Russia,Europe,56616141.0,16.20150333333333,6.564711222544983,1880,1885
317,Spain,Europe,17302962.0,11.856523333333334,-1.0639529037605011,1880,1885
318,Sweden,Europe,4679989.0,7.093633129333333,6.909707503179319,1880,1885
319,United Kingdom,Europe,35994727.0,9.053345,2.2511255627813975,1880,1885
320,United States,Americas,55707739.0,2.6642111666666666,2.6921480540359033,1880,1885
321,Argentina,Americas,2966350.0,11.932788333333335,48.406139315230234,1881,1886
322,Austria,Europe,5211912.0,16.551883333333333,5.732670371453641,1881,1886
323,Belgium,Europe,5856389.0,8.873691666666668,2.6971802206783746,1881,1886
324,Brazil,Americas,13236561.0,32.89935166666667,1.96629213483146,1881,1886
325,Canada,Americas,4635612.0,9.492655000000001,1.7220172201722006,1881,1886
326,Chile,Americas,2577306.0,10.901666666666666,5.5064308681672,1881,1886
327,Denmark,Europe,2208230.0,7.066980666666667,7.0114942528735735,1881,1886
328,Finland,Europe,2230510.0,7.745594,,1881,1886
329,France,Europe,39215572.0,17.03237833333333,1.9731198169859798,1881,1886
330,Germany,Europe,46735862.0,14.010631666666667,9.169764560099125,1881,1886
331,Greece,Europe,4327290.0,26.357966666666666,23.1472081218274,1881,1886
332,India,Asia,267362508.0,8.180467499999999,9.067445258559758,1881,1886
333,Italy,Europe,30563534.0,18.97656,4.340277777777768,1881,1886
334,Japan,Asia,38899606.0,1.1632773333333333,21.694918381424742,1881,1886
335,Netherlands,Europe,4327393.0,13.641676666666667,9.863655730720078,1881,1886
336,New Zealand,Oceania,602269.0,13.0524,-4.3159473421096495,1881,1886
337,Norway,Europe,1970719.0,7.035655833333333,3.6490364903648986,1881,1886
338,Portugal,Europe,4852925.0,9.632605,13.389391979301424,1881,1886
339,Russia,Europe,57130614.0,16.49324,-17.263862056587577,1881,1886
340,Spain,Europe,17392999.0,11.939491666666667,-4.050177762058249,1881,1886
341,Sweden,Europe,4701002.0,7.243281235833333,4.214402618657931,1881,1886
342,United Kingdom,Europe,36280791.0,9.243916666666665,0.3904978848031204,1881,1886
343,United States,Americas,56961007.0,2.520945333333333,2.442000820427448,1881,1886
344,Argentina,Americas,3061098.0,11.725716666666665,23.58429858429858,1882,1887
345,Austria,Europe,5257929.0,16.407213333333335,12.342421577250073,1882,1887
346,Belgium,Europe,5912231.0,9.27418,3.6207241448289684,1882,1887
347,Brazil,Americas,13485883.0,32.872503333333334,-6.953339432753891,1882,1887
348,Canada,Americas,4687459.0,9.730906666666668,0.5056513979774024,1882,1887
349,Chile,Americas,2617159.0,11.431666666666667,3.3036377134372685,1882,1887
350,Denmark,Europe,2229902.0,7.2611335,6.916830019602349,1882,1887
351,Finland,Europe,2262810.0,7.947716666666667,6.04796663190823,1882,1887
352,France,Europe,39300458.0,16.998408333333334,-1.70002741979709,1882,1887
353,Germany,Europe,47182190.0,14.736148333333333,11.295273173726205,1882,1887
354,Greece,Europe,4372134.0,26.012238333333332,19.68541468064824,1882,1887
355,India,Asia,269520547.0,8.211488666666666,11.17018363954243,1882,1887
356,Italy,Europe,30773692.0,19.700051666666667,5.694682675814744,1882,1887
357,Japan,Asia,39236630.0,1.1765493333333332,21.19914635260809,1882,1887
358,Netherlands,Europe,4377246.0,13.823196666666666,9.773013871374525,1882,1887
359,New Zealand,Oceania,617244.0,13.346966666666667,-1.1527873365450803,1882,1887
360,Norway,Europe,1978733.0,7.1088933333333335,1.661392405063289,1882,1887
361,Portugal,Europe,4895120.0,9.622845,12.333965844402272,1882,1887
362,Russia,Europe,57649761.0,16.379828333333332,13.824197407674355,1882,1887
363,Spain,Europe,17483504.0,11.665951666666666,-6.518363458282305,1882,1887
364,Sweden,Europe,4722109.0,7.492136633166666,4.970263381478324,1882,1887
365,United Kingdom,Europe,36569128.0,9.188595,1.4196841601531451,1882,1887
366,United States,Americas,58242459.0,2.4179273333333335,0.9017854750684284,1882,1887
367,Argentina,Americas,3158873.0,11.078248333333335,25.08152979543432,1883,1888
368,Austria,Europe,5304353.0,16.678303333333332,7.696677080374892,1883,1888
369,Belgium,Europe,5968605.0,9.581255,3.2515459804508318,1883,1888
370,Brazil,Americas,13739900.0,32.53802833333334,-8.090310442144876,1883,1888
371,Canada,Americas,4739885.0,9.775644999999999,7.625337736415494,1883,1888
372,Chile,Americas,2657625.0,11.265,-2.4599329109206147,1883,1888
373,Denmark,Europe,2251787.0,7.4340581666666665,3.901773533424291,1883,1888
374,Finland,Europe,2295579.0,8.045756666666668,5.813360530341671,1883,1888
375,France,Europe,39385524.0,16.95484,-0.8225939128050475,1883,1888
376,Germany,Europe,47632769.0,15.283148333333335,9.250585480093676,1883,1888
377,Greece,Europe,4417442.0,27.243816666666664,22.71640363462457,1883,1888
378,India,Asia,271695977.0,8.352238,8.521219710349314,1883,1888
379,Italy,Europe,30985293.0,20.438791666666667,4.180829367777017,1883,1888
380,Japan,Asia,39576573.0,1.1670671666666665,9.927640085922128,1883,1888
381,Netherlands,Europe,4427673.0,14.06582,3.5226598060558167,1883,1888
382,New Zealand,Oceania,632591.0,13.761866666666668,1.6873092802010436,1883,1888
383,Norway,Europe,1986779.0,7.134104166666667,4.260263361735084,1883,1888
384,Portugal,Europe,4937682.0,9.927556666666666,10.889856876166771,1883,1888
385,Russia,Europe,58173624.0,16.497578333333333,5.452587787805641,1883,1888
386,Spain,Europe,17574480.0,11.896491666666668,-4.175351158663787,1883,1888
387,Sweden,Europe,4743311.0,7.702691799666667,-0.7902015013828478,1883,1888
388,United Kingdom,Europe,36859757.0,9.088693333333334,5.124521072796928,1883,1888
389,United States,Americas,59552729.0,2.3915333333333333,-1.7052151403037175,1883,1888
390,Argentina,Americas,3260729.0,11.559566666666667,23.00631095811818,1884,1889
391,Austria,Europe,5352739.0,17.204756666666665,3.963159363661739,1884,1889
392,Belgium,Europe,6025743.0,9.791985,7.741548309661939,1884,1889
393,Brazil,Americas,14013475.0,33.626335000000005,-12.687224669603525,1884,1889
394,Canada,Americas,4791824.0,9.286396666666667,0.3655793025871823,1884,1889
395,Chile,Americas,2697881.0,11.368333333333334,0.18497965223824853,1884,1889
396,Denmark,Europe,2274474.0,7.607548666666666,5.052169137836349,1884,1889
397,Finland,Europe,2327324.0,7.937796666666667,8.852290272774056,1884,1889
398,France,Europe,39462823.0,16.69045,3.06321358952939,1884,1889
399,Germany,Europe,48129782.0,15.789481666666667,9.216589861751157,1884,1889
400,Greece,Europe,4463233.0,29.717545,1.7014036580178749,1884,1889
401,India,Asia,273520781.0,8.0664775,1.480637813211838,1884,1889
402,Italy,Europe,31191675.0,20.99911,2.5189786059351293,1884,1889
403,Japan,Asia,39928082.0,1.1077111666666666,7.25070441688922,1884,1889
404,Netherlands,Europe,4479670.0,13.896826666666668,5.191740412979362,1884,1889
405,New Zealand,Oceania,647608.0,14.072933333333333,-0.06776215483652592,1884,1889
406,Norway,Europe,1997704.0,7.281806499999999,10.206513105639402,1884,1889
407,Portugal,Europe,4979128.0,10.091601666666667,5.218446601941751,1884,1889
408,Russia,Europe,58702246.0,16.804903333333332,-15.425531344112454,1884,1889
409,Spain,Europe,17663309.0,11.831980000000001,-4.68639203659611,1884,1889
410,Sweden,Europe,4766883.0,7.837275881666667,2.906742026645137,1884,1889
411,United Kingdom,Europe,37163257.0,9.079845,10.546623794212229,1884,1889
412,United States,Americas,60843105.0,2.348803333333333,2.7985810440849024,1884,1889
413,Argentina,Americas,3366831.0,11.197778333333332,-1.3575819672131173,1885,1890
414,Austria,Europe,5403121.0,16.542598333333334,10.280373831775691,1885,1890
415,Belgium,Europe,6083656.0,9.909188333333333,9.23630547780887,1885,1890
416,Brazil,Americas,14307331.0,32.721666666666664,2.7488151658767723,1885,1890
417,Canada,Americas,4843260.0,8.84238,14.7094430992736,1885,1890
418,Chile,Americas,2737912.0,11.815,14.134275618374549,1885,1890
419,Denmark,Europe,2297977.0,7.775254,10.951724137931041,1885,1890
420,Finland,Europe,2358016.0,7.691065000000001,12.181447502548416,1885,1890
421,France,Europe,39532330.0,16.286505,7.6463899943149505,1885,1890
422,Germany,Europe,48674276.0,16.451116666666667,9.569648924122308,1885,1890
423,Greece,Europe,4509512.0,30.391746666666666,-11.001577287066244,1885,1890
424,India,Asia,274991729.0,8.026727,2.986725663716805,1885,1890
425,Italy,Europe,31392763.0,20.695713333333334,1.122067324039433,1885,1890
426,Japan,Asia,40291341.0,1.054308,7.224875112831719,1885,1890
427,Netherlands,Europe,4533266.0,14.433430000000001,-1.1485302705859457,1885,1890
428,New Zealand,Oceania,662272.0,14.096866666666665,4.669464847848892,1885,1890
429,Norway,Europe,2011552.0,7.330856333333333,10.80432172869148,1885,1890
430,Portugal,Europe,5019437.0,10.230588333333333,7.215265354800238,1885,1890
431,Russia,Europe,59235670.0,17.28295,7.284659235787094,1885,1890
432,Spain,Europe,17749968.0,11.966051666666667,-1.231910176753337,1885,1890
433,Sweden,Europe,4792852.0,7.943908101666666,3.3306899286280833,1885,1890
434,United Kingdom,Europe,37479831.0,8.982106666666667,11.62752772341813,1885,1890
435,United States,Americas,62112247.0,2.348297833333333,3.742247020341849,1885,1890
436,Argentina,Americas,3477345.0,11.753555,-3.712543092018028,1886,1891
437,Austria,Europe,5455531.0,17.295158333333333,10.511756569847863,1886,1891
438,Belgium,Europe,6142352.0,9.908503333333334,7.6800636689215995,1886,1891
439,Brazil,Americas,14622216.0,30.24042,5.785123966942152,1886,1891
440,Canada,Americas,4894177.0,7.297956666666667,16.08222490931077,1886,1891
441,Chile,Americas,2777700.0,12.538333333333334,15.733333333333333,1886,1891
442,Denmark,Europe,2322311.0,7.7782219999999995,9.37164339419978,1886,1891
443,Finland,Europe,2387621.0,7.256145,5.8013765978367715,1886,1891
444,France,Europe,39594021.0,15.752358333333333,8.721256309590576,1886,1891
445,Germany,Europe,49267320.0,17.126056666666667,8.427922814982969,1886,1891
446,Greece,Europe,4556282.0,30.178943333333333,-18.920032976092337,1886,1891
447,India,Asia,276105563.0,7.963387333333333,-3.5469107551487467,1886,1891
448,Italy,Europe,31588484.0,20.57646,0.299500831946764,1886,1891
449,Japan,Asia,40666539.0,1.0513545,-4.4841857189288685,1886,1891
450,Netherlands,Europe,4588493.0,14.357781666666668,-2.365716501842152,1886,1891
451,New Zealand,Oceania,676562.0,14.145283333333333,3.570184604667359,1886,1891
452,Norway,Europe,2028366.0,7.353217333333333,9.256329113924044,1886,1891
453,Portugal,Europe,5058589.0,10.354923333333334,-0.057045065601823985,1886,1891
454,Russia,Europe,59773940.0,17.3235,-6.643466847996438,1886,1891
455,Spain,Europe,17834434.0,11.994795000000002,3.0434181755354173,1886,1891
456,Sweden,Europe,4821244.0,8.027091507666666,7.891637220259118,1886,1891
457,United Kingdom,Europe,37809681.0,8.837821666666667,9.902755267423014,1886,1891
458,United States,Americas,63358765.0,2.3541135,5.244341588585311,1886,1891
459,Argentina,Americas,3592446.0,11.568710000000001,10.674303566779475,1887,1892
460,Austria,Europe,5510005.0,17.679843333333334,5.454070981210846,1887,1892
461,Belgium,Europe,6201841.0,9.875331666666666,5.907335907335898,1887,1892
462,Brazil,Americas,14958900.0,28.211685,-1.7699115044247815,1887,1892
463,Canada,Americas,4944559.0,6.977875,11.837821840781304,1887,1892
464,Chile,Americas,2817229.0,12.311666666666667,7.977003233920232,1887,1892
465,Denmark,Europe,2347490.0,7.586184833333333,8.459926663174432,1887,1892
